query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
9335,zh-en,垄断者是一种price,"[""3690308|en"", ""3690308|es"", ""3690308|zh""]","[""3690308|zh"", ""7388532|zh"", ""7321071|zh"", ""7405441|zh"", ""7484076|zh"", ""7218253|zh"", ""7820089|zh"", ""7125770|zh"", ""7344970|zh"", ""7896375|zh""]",0.25,zh
933626,zh-en,ocean city maryland的天气如何,"[""7939606|en"", ""7939606|es"", ""7939606|zh""]","[""7093402|zh"", ""7671288|zh"", ""7837027|zh"", ""7240355|zh"", ""7657562|zh"", ""7916456|zh"", ""7713360|zh"", ""7094977|zh"", ""7939606|zh"", ""4467512|zh""]",0.5,zh
93371,zh-en,临床definition support tool,"[""8000058|en"", ""8000058|es"", ""8000058|zh""]","[""8000058|zh"", ""7686302|zh"", ""7140038|zh"", ""7131458|zh"", ""7237227|zh"", ""7132387|zh"", ""7939684|zh"", ""7172939|zh"", ""7538206|zh"", ""7476352|zh""]",0.75,zh
933983,zh-en,world上最大的飞机是什么？,"[""5270899|en"", ""5270899|es"", ""5270899|zh""]","[""5270899|zh"", ""7297764|zh"", ""1228986|zh"", ""7255914|zh"", ""7429547|zh"", ""7076167|zh"", ""7194846|zh"", ""7397022|zh"", ""7655479|zh"", ""7405462|zh""]",0.1428571428571429,zh
933984,zh-en,world上最大的雕像是什么,"[""7791507|en"", ""7791507|es"", ""7791507|zh""]","[""7791507|zh"", ""7740513|zh"", ""5219837|zh"", ""7997923|zh"", ""7403062|zh"", ""1228986|zh"", ""5361349|zh"", ""7245028|zh"", ""7580754|zh"", ""7647057|zh""]",0.1428571428571429,zh
93455,zh-en,氯倍他clobetasol oint cost,"[""7335152|en"", ""7335152|es"", ""7335152|zh""]","[""7335152|zh"", ""7343704|zh"", ""7987323|zh"", ""7195446|zh"", ""7101392|zh"", ""7473358|zh"", ""7875805|zh"", ""7805184|zh"", ""7084753|zh"", ""7542773|zh""]",0.75,zh
93460,zh-en,clods定义,"[""6989822|en"", ""6989822|es"", ""6989822|zh""]","[""7630225|zh"", ""7691194|zh"", ""1141125|zh"", ""7070414|zh"", ""7349276|zh"", ""7343427|zh"", ""7134979|zh"", ""7958302|zh"", ""7726744|zh"", ""1632809|zh""]",0.5,zh
934943,zh-en,wheelhouse的意思,"[""7754868|en"", ""7754868|es"", ""7754868|zh""]","[""7194267|zh"", ""7028429|zh"", ""7754868|zh"", ""8001573|zh"", ""7119331|zh"", ""4314658|zh"", ""7349276|zh"", ""7254292|zh"", ""7247793|zh"", ""7199352|zh""]",0.33333333333333337,zh
935083,zh-en,当一个基因能够影响phenotype organism的几个不同方面时，这被称为,"[""7875999|en"", ""7875999|es"", ""7875999|zh""]","[""4194291|zh"", ""7875999|zh"", ""7241281|zh"", ""7230638|zh"", ""7216583|zh"", ""7016640|zh"", ""7989233|zh"", ""7128525|zh"", ""7216810|zh"", ""7203505|zh""]",0.1333333333333333,zh
935237,zh-en,当酸中和碱时，它们会form什么？,"[""7919515|en"", ""7919515|es"", ""7919515|zh""]","[""7838585|zh"", ""7919515|zh"", ""7244910|zh"", ""7605154|zh"", ""3101897|zh"", ""7655664|zh"", ""7860609|zh"", ""7306359|zh"", ""1536464|zh"", ""7693098|zh""]",0.1428571428571429,zh
935251,zh-en,我什么时候可以参加medicare,"[""2937749|en"", ""2937749|es"", ""2937749|zh""]","[""104622|zh"", ""7204812|zh"", ""7354280|zh"", ""1442920|zh"", ""7901265|zh"", ""7043923|zh"", ""7491742|zh"", ""2937749|zh"", ""7340167|zh"", ""7526949|zh""]",0.16666666666666663,zh
935362,zh-en,玻璃城堡何时何地take place,"[""7957524|en"", ""7957524|es"", ""7957524|zh""]","[""7957524|zh"", ""7254379|zh"", ""7871055|zh"", ""7825091|zh"", ""7495093|zh"", ""7208858|zh"", ""7095246|zh"", ""1720664|zh"", ""7152404|zh"", ""7866317|zh""]",0.25,zh
935438,zh-en,dna replication何时以及为何发生,"[""4078651|en"", ""4078651|es"", ""4078651|zh"", ""7747092|en"", ""7747092|es"", ""7747092|zh""]","[""7542128|zh"", ""7147363|zh"", ""7134979|zh"", ""7285710|zh"", ""7234172|zh"", ""7647694|zh"", ""1536464|zh"", ""4078651|zh"", ""1187524|zh"", ""7870036|zh""]",0.16666666666666663,zh
935615,zh-en,gs step何时增加,"[""1404085|en"", ""1404085|es"", ""1404085|zh""]","[""1404085|zh"", ""3995031|zh"", ""7206684|zh"", ""7311157|zh"", ""7978781|zh"", ""7942203|zh"", ""7733435|zh"", ""943626|zh"", ""1520189|zh"", ""7019353|zh""]",0.25,zh
935722,zh-en,non profit tax returns何时到期,"[""7820904|en"", ""7820904|es"", ""7820904|zh""]","[""7820904|zh"", ""7482719|zh"", ""7627837|zh"", ""7369987|zh"", ""4005338|zh"", ""3591182|zh"", ""7594819|zh"", ""3844092|zh"", ""3937248|zh"", ""3860357|zh""]",0.6,zh
935902,zh-en,最高tides何时形成,"[""1387901|en"", ""1387901|es"", ""1387901|zh""]","[""5029589|zh"", ""7518575|zh"", ""7851203|zh"", ""2557880|zh"", ""7328212|zh"", ""7019353|zh"", ""7247803|zh"", ""3003239|zh"", ""7149654|zh"", ""7740107|zh""]",0.25,zh
935980,zh-en,你什么时候被considered迟到了,"[""7926523|en"", ""7926523|es"", ""7926523|zh""]","[""7349980|zh"", ""7457709|zh"", ""7597237|zh"", ""7610327|zh"", ""7374761|zh"", ""7311273|zh"", ""7926523|zh"", ""7019353|zh"", ""7877769|zh"", ""7939513|zh""]",0.1428571428571429,zh
936032,zh-en,当baby reflexes消失时,"[""7762556|en"", ""7762556|es"", ""7762556|zh""]","[""7762556|zh"", ""7286297|zh"", ""7255268|zh"", ""7072101|zh"", ""7572500|zh"", ""7642748|zh"", ""4227614|zh"", ""7381328|zh"", ""7316910|zh"", ""7103604|zh""]",0.4,zh
936052,zh-en,当在bike weekend laughlin,"[""7884647|en"", ""7884647|es"", ""7884647|zh""]","[""7884647|zh"", ""7088626|zh"", ""7105586|zh"", ""7355625|zh"", ""7847653|zh"", ""7235946|zh"", ""7629808|zh"", ""7235939|zh"", ""7936377|zh"", ""7533570|zh""]",0.6666666666666667,zh
936376,zh-en,hydrangea花什么时候可以修剪,"[""4084019|en"", ""4084019|es"", ""4084019|zh""]","[""7239072|zh"", ""4084019|zh"", ""7989872|zh"", ""6093834|zh"", ""7383787|zh"", ""7770539|zh"", ""7444632|zh"", ""7201372|zh"", ""7927335|zh"", ""7393826|zh""]",0.19999999999999996,zh
936387,zh-en,我什么时候可以在俄亥俄州更新我的nursing license,"[""5170717|en"", ""5170717|es"", ""5170717|zh""]","[""5170717|zh"", ""7472942|zh"", ""7561224|zh"", ""7497033|zh"", ""7236887|zh"", ""7166333|zh"", ""7354280|zh"", ""7702637|zh"", ""7422674|zh"", ""7767922|zh""]",0.18181818181818177,zh
93649,zh-en,离合器baseball定义,"[""2524631|en"", ""2524631|es"", ""2524631|zh""]","[""2524631|zh"", ""3871006|zh"", ""7939684|zh"", ""7145182|zh"", ""7331921|zh"", ""7472249|zh"", ""7153442|zh"", ""7142384|zh"", ""7195711|zh"", ""309147|zh""]",0.33333333333333337,zh
936662,zh-en,你什么时候可以注册有保障的california,"[""7812671|en"", ""7812671|es"", ""7812671|zh""]","[""7812671|zh"", ""7737778|zh"", ""5996243|zh"", ""7309920|zh"", ""1140905|zh"", ""7190071|zh"", ""7204812|zh"", ""7782325|zh"", ""7092260|zh"", ""7259598|zh""]",0.11111111111111116,zh
936801,zh-en,你什么时候可以开始领取medicare,"[""7737778|en"", ""7737778|es"", ""7737778|zh""]","[""7354280|zh"", ""7204812|zh"", ""104622|zh"", ""1442920|zh"", ""7043923|zh"", ""7737778|zh"", ""7491742|zh"", ""7901265|zh"", ""7340167|zh"", ""7627440|zh""]",0.1428571428571429,zh
936859,zh-en,你什么时候可以给小puppies断奶,"[""7723262|en"", ""7723262|es"", ""7723262|zh""]","[""7493757|zh"", ""7723262|zh"", ""2504788|zh"", ""7400824|zh"", ""7389316|zh"", ""3654352|zh"", ""7762556|zh"", ""7843599|zh"", ""7072101|zh"", ""7491890|zh""]",0.1428571428571429,zh
936914,zh-en,当citing reference一book的reference时，你是按作者还是书名拼写字母,"[""7840748|en"", ""7840748|es"", ""7840748|zh""]","[""7849300|zh"", ""7080649|zh"", ""7647088|zh"", ""7212398|zh"", ""4389562|zh"", ""7411721|zh"", ""7355625|zh"", ""7840748|zh"", ""2158081|zh"", ""7695210|zh""]",0.19999999999999996,zh
936940,zh-en,当作composers invert motive时，他们,"[""7892118|en"", ""7892118|es"", ""7892118|zh""]","[""7892118|zh"", ""7507377|zh"", ""7938563|zh"", ""8000337|zh"", ""7355625|zh"", ""7678883|zh"", ""7277016|zh"", ""7171887|zh"", ""7600339|zh"", ""7849577|zh""]",0.6666666666666667,zh
937022,zh-en,英国女性何时get投票权,"[""4161720|en"", ""4161720|es"", ""4161720|zh""]","[""4161720|zh"", ""7869720|zh"", ""7885553|zh"", ""7533570|zh"", ""7164845|zh"", ""6093010|zh"", ""7607478|zh"", ""7906443|zh"", ""7187955|zh"", ""7936377|zh""]",0.19999999999999996,zh
937055,zh-en,迪士尼什么时候出的小小world,"[""7831044|en"", ""7831044|es"", ""7831044|zh""]","[""7831044|zh"", ""7909732|zh"", ""7333719|zh"", ""7252019|zh"", ""7311236|zh"", ""815013|zh"", ""7260682|zh"", ""7870994|zh"", ""7913227|zh"", ""7724672|zh""]",0.1428571428571429,zh
937064,zh-en,阿卜杜勒贾巴尔什么时候retire,"[""7798416|en"", ""7798416|es"", ""7798416|zh""]","[""5530733|zh"", ""7798416|zh"", ""7760780|zh"", ""7610327|zh"", ""7729353|zh"", ""7289144|zh"", ""7355752|zh"", ""7847653|zh"", ""7190874|zh"", ""7675934|zh""]",0.19999999999999996,zh
937151,zh-en,奥尔多·利奥波德什么时候die的,"[""7815026|en"", ""7815026|es"", ""7815026|zh""]","[""7815026|zh"", ""4779212|zh"", ""7281821|zh"", ""7852844|zh"", ""7886375|zh"", ""7860466|zh"", ""7272003|zh"", ""7732653|zh"", ""7610867|zh"", ""7138432|zh""]",0.1428571428571429,zh
937348,zh-en,atl movie什么时候上映的,"[""7806021|en"", ""7806021|es"", ""7806021|zh""]","[""7806021|zh"", ""7624731|zh"", ""7255418|zh"", ""7772428|zh"", ""7260903|zh"", ""7124670|zh"", ""7820693|zh"", ""7260301|zh"", ""7824465|zh"", ""7126120|zh""]",0.16666666666666663,zh
937513,zh-en,黑色安息日什么时候释放paranoid,"[""7860348|en"", ""7860348|es"", ""7860348|zh""]","[""7254922|zh"", ""7840719|zh"", ""7660614|zh"", ""7430864|zh"", ""7081268|zh"", ""7859065|zh"", ""7932308|zh"", ""7124670|zh"", ""7772428|zh"", ""1267590|zh""]",0.16666666666666663,zh
937550,zh-en,什么时候富矿第一次在tv上播出,"[""7758195|en"", ""7758195|es"", ""7758195|zh""]","[""7373916|zh"", ""815013|zh"", ""7259101|zh"", ""7237040|zh"", ""7980940|zh"", ""7333719|zh"", ""201838|zh"", ""4000917|zh"", ""7630921|zh"", ""7089585|zh""]",0.125,zh
937583,zh-en,布拉克斯顿布拉格什么时候成为general的,"[""7816825|en"", ""7816825|es"", ""7816825|zh""]","[""7816825|zh"", ""7825091|zh"", ""7699972|zh"", ""7893854|zh"", ""7606631|zh"", ""7258921|zh"", ""7253966|zh"", ""7882134|zh"", ""7255377|zh"", ""7759152|zh""]",0.11111111111111116,zh
93759,zh-en,cna insurance customer service number,"[""7334537|en"", ""7334537|es"", ""7334537|zh""]","[""7334537|en"", ""7334537|es"", ""7334537|zh"", ""7584918|en"", ""7584918|es"", ""7931613|en"", ""7188647|en"", ""7209267|en"", ""7146456|en"", ""7931613|es""]",0.75,en
937593,zh-en,布赖恩·汉森什么时候嫁给mia sara的？,"[""7926044|en"", ""7926044|es"", ""7926044|zh""]","[""7926044|zh"", ""7375390|zh"", ""7946481|zh"", ""7398690|zh"", ""7677002|zh"", ""8004401|zh"", ""7573749|zh"", ""7842616|zh"", ""7776014|zh"", ""7795356|zh""]",0.25,zh
937662,zh-en,你什么时候能stand下雨了,"[""7925649|en"", ""7925649|es"", ""7925649|zh""]","[""7925649|zh"", ""7511936|zh"", ""7994951|zh"", ""7671677|zh"", ""7417737|zh"", ""7108171|zh"", ""1727634|zh"", ""8009106|zh"", ""3212079|zh"", ""7019353|zh""]",0.1428571428571429,zh
937970,zh-en,copernicus什么时候活着？,"[""7967448|en"", ""7967448|es"", ""7967448|zh""]","[""7329512|zh"", ""7760780|zh"", ""7985069|zh"", ""7518921|zh"", ""7939513|zh"", ""7860466|zh"", ""7304785|zh"", ""7610327|zh"", ""7599140|zh"", ""704876|zh""]",0.25,zh
938006,zh-en,古巴、韩国、越南什么时候become共产主义的,"[""7759152|en"", ""7759152|es"", ""7759152|zh"", ""7759153|en"", ""7759153|es"", ""7759153|zh""]","[""7759152|zh"", ""7244157|zh"", ""7721578|zh"", ""7938552|zh"", ""7107547|zh"", ""7294191|zh"", ""7188652|zh"", ""7751014|zh"", ""157342|zh"", ""7927061|zh""]",0.125,zh
938141,zh-en,迪士尼什么时候open的,"[""7909732|en"", ""7909732|es"", ""7909732|zh""]","[""7909732|zh"", ""7438194|zh"", ""4926856|zh"", ""7260682|zh"", ""7831044|zh"", ""7675542|zh"", ""7333719|zh"", ""7397218|zh"", ""7252019|zh"", ""7378072|zh""]",0.19999999999999996,zh
938169,zh-en,唐纳德什么时候嫁给marla maples,"[""7761845|en"", ""7761845|es"", ""7761845|zh"", ""7761850|en"", ""7761850|es"", ""7761850|zh""]","[""7761850|zh"", ""4767078|zh"", ""7841583|zh"", ""7761845|zh"", ""7582568|zh"", ""7385663|zh"", ""7946481|zh"", ""7294420|zh"", ""7398690|zh"", ""7577263|zh""]",0.33333333333333337,zh
93841,zh-en,每人co2,"[""7331052|en"", ""7331052|es"", ""7331052|zh""]","[""7331052|zh"", ""7674924|zh"", ""7406797|zh"", ""746516|zh"", ""4929785|zh"", ""7729986|zh"", ""7655664|zh"", ""7796444|zh"", ""7642112|zh"", ""7107597|zh""]",0.5,zh
938526,zh-en,福特汉姆大学什么时候become co ed的？,"[""7893147|en"", ""7893147|es"", ""7893147|zh""]","[""7893147|zh"", ""7350567|zh"", ""7619029|zh"", ""7809949|zh"", ""7843061|zh"", ""7855627|zh"", ""7262575|zh"", ""7915060|zh"", ""7908675|zh"", ""7590811|zh""]",0.33333333333333337,zh
938618,zh-en,基因凯利什么时候die的,"[""7886375|en"", ""7886375|es"", ""7886375|zh""]","[""7886375|zh"", ""7673366|zh"", ""7203505|zh"", ""7470240|zh"", ""7113578|zh"", ""7311236|zh"", ""7130660|zh"", ""7650878|zh"", ""7923213|zh"", ""7079489|zh""]",0.16666666666666663,zh
938750,zh-en,石墨轴什么时候arrive的,"[""7931628|en"", ""7931628|es"", ""7931628|zh""]","[""7931628|zh"", ""7147226|zh"", ""7477995|zh"", ""7512955|zh"", ""7274366|zh"", ""7610327|zh"", ""7270447|zh"", ""7122735|zh"", ""7810625|zh"", ""7379277|zh""]",0.16666666666666663,zh
938837,zh-en,哈丽特的husband什么时候死的,"[""7867502|en"", ""7867502|es"", ""7867502|zh""]","[""7867502|zh"", ""7385663|zh"", ""7962709|zh"", ""7760780|zh"", ""7948245|zh"", ""7610867|zh"", ""4779212|zh"", ""8004401|zh"", ""7452439|zh"", ""7901881|zh""]",0.1428571428571429,zh
938860,zh-en,haydn什么时候死的,"[""7893457|en"", ""7893457|es"", ""7893457|zh""]","[""7610867|zh"", ""7962709|zh"", ""7275759|zh"", ""4779212|zh"", ""7997439|zh"", ""7760780|zh"", ""7985069|zh"", ""7452439|zh"", ""7948245|zh"", ""7461250|zh""]",0.19999999999999996,zh
938875,zh-en,海明威什么时候写过山丘像white elephants,"[""7796794|en"", ""7796794|es"", ""7796794|zh""]","[""7796794|zh"", ""7201944|zh"", ""7738551|zh"", ""7289601|zh"", ""7640379|zh"", ""7616367|zh"", ""7810625|zh"", ""7825091|zh"", ""7584708|zh"", ""7740040|zh""]",0.1428571428571429,zh
938895,zh-en,hh福尔摩斯什么时候die的,"[""7962709|en"", ""7962709|es"", ""7962709|zh""]","[""7962709|zh"", ""7610867|zh"", ""4779212|zh"", ""7681614|zh"", ""7997439|zh"", ""7760780|zh"", ""7948245|zh"", ""7155896|zh"", ""7452439|zh"", ""7275759|zh""]",0.16666666666666663,zh
93896,zh-en,coalition safe environment,"[""7390120|en"", ""7390120|es"", ""7390120|zh""]","[""7390120|en"", ""7390120|es"", ""1090781|en"", ""4929785|es"", ""7186143|en"", ""4929785|en"", ""7748512|en"", ""7459302|en"", ""7186143|es"", ""7117874|es""]",1.0,en
939094,zh-en,insulin shock therapy什么时候停止,"[""7848761|en"", ""7848761|es"", ""7848761|zh""]","[""7151874|zh"", ""7985399|zh"", ""6519900|zh"", ""7484218|zh"", ""7481960|zh"", ""7637899|zh"", ""7086646|zh"", ""7329792|zh"", ""7812671|zh"", ""7374761|zh""]",0.5,zh
939287,zh-en,约翰列侬什么时候被shot的,"[""2549457|en"", ""2549457|es"", ""2549457|zh""]","[""2549457|zh"", ""4779212|zh"", ""7537211|zh"", ""7887660|zh"", ""7612181|zh"", ""7398690|zh"", ""7952374|zh"", ""7845524|zh"", ""7879771|zh"", ""7231993|zh""]",0.1428571428571429,zh
939297,zh-en,约翰·彭伯顿什么时候invented了可口可乐,"[""7751220|en"", ""7751220|es"", ""7751220|zh""]","[""7751220|zh"", ""7122735|zh"", ""7814901|zh"", ""7481441|zh"", ""7258921|zh"", ""7809505|zh"", ""4411885|zh"", ""7260775|zh"", ""7275759|zh"", ""7929116|zh""]",0.1428571428571429,zh
939359,zh-en,堪萨斯什么时候成为一个state,"[""3799029|en"", ""3799029|es"", ""3799029|zh""]","[""3799029|zh"", ""7927019|zh"", ""7787972|zh"", ""7100617|zh"", ""7708831|zh"", ""7238811|zh"", ""1720664|zh"", ""7796345|zh"", ""7916888|zh"", ""7525657|zh""]",0.16666666666666663,zh
939473,zh-en,marijuana legalization是什么时候在美国发生的,"[""7719830|en"", ""7719830|es"", ""7719830|zh""]","[""7819344|zh"", ""7148073|zh"", ""2007755|zh"", ""7243959|zh"", ""7859065|zh"", ""7719830|zh"", ""7475317|zh"", ""3429513|zh"", ""7326083|zh"", ""7068818|zh""]",0.2222222222222222,zh
939656,zh-en,mark twain什么时候写过来自地球的信,"[""7897897|en"", ""7897897|es"", ""7897897|zh""]","[""7897897|zh"", ""7856053|zh"", ""2211686|zh"", ""7249235|zh"", ""7242938|zh"", ""2252799|zh"", ""7903281|zh"", ""7336977|zh"", ""7289532|zh"", ""7610327|zh""]",0.125,zh
94007,zh-en,人工implant cost,"[""7781417|en"", ""7781417|es"", ""7781417|zh""]","[""7781417|zh"", ""7456999|zh"", ""845865|zh"", ""7200683|zh"", ""445298|zh"", ""7411349|zh"", ""7198213|zh"", ""7389813|zh"", ""4686370|zh"", ""7919684|zh""]",0.6666666666666667,zh
940124,zh-en,奥巴马的父亲什么时候die的,"[""7760780|en"", ""7760780|es"", ""7760780|zh""]","[""7262574|zh"", ""7760780|zh"", ""7593504|zh"", ""7616310|zh"", ""7262575|zh"", ""7287266|zh"", ""2953794|zh"", ""7948245|zh"", ""7688701|zh"", ""4779212|zh""]",0.1428571428571429,zh
940422,zh-en,职业篮球队什么时候start组织的？,"[""3042850|en"", ""3042850|es"", ""3042850|zh""]","[""7386208|zh"", ""7592099|zh"", ""7234324|zh"", ""7377866|zh"", ""8006999|zh"", ""7255377|zh"", ""7753829|zh"", ""7178752|zh"", ""7472249|zh"", ""6565362|zh""]",0.1428571428571429,zh
940458,zh-en,瑞秋雷什么时候divorced的,"[""7901881|en"", ""7901881|es"", ""7901881|zh""]","[""7901881|zh"", ""7285987|zh"", ""7677002|zh"", ""7800367|zh"", ""8004401|zh"", ""7229591|zh"", ""7716653|zh"", ""7497033|zh"", ""7841583|zh"", ""7569446|zh""]",0.19999999999999996,zh
940540,zh-en,罗伯特·穆勒的russia调查什么时候begin的？,"[""2436674|en"", ""2436674|es"", ""2436674|zh""]","[""2436674|zh"", ""7259868|zh"", ""7849570|zh"", ""7253966|zh"", ""3847797|zh"", ""7810625|zh"", ""7415405|zh"", ""3769822|zh"", ""7948375|zh"", ""7907487|zh""]",0.2222222222222222,zh
940639,zh-en,salt歌什么时候推出的,"[""7879859|en"", ""7879859|es"", ""7879859|zh""]","[""7879859|zh"", ""7738551|zh"", ""7279876|zh"", ""7373916|zh"", ""7658956|zh"", ""7616367|zh"", ""7493329|zh"", ""7770828|zh"", ""7493328|zh"", ""2211686|zh""]",0.16666666666666663,zh
940659,zh-en,圣佩莱格里pellegrino什么时候开始,"[""7947269|en"", ""7947269|es"", ""7947269|zh""]","[""7947269|zh"", ""7259912|zh"", ""7869456|zh"", ""7774337|zh"", ""7825091|zh"", ""7822047|zh"", ""7255591|zh"", ""7840719|zh"", ""7123539|zh"", ""7291671|zh""]",0.16666666666666663,zh
940940,zh-en,st anne什么时候死的,"[""7816450|en"", ""7816450|es"", ""7816450|zh""]","[""7816450|zh"", ""7760780|zh"", ""7275759|zh"", ""7815897|zh"", ""8004401|zh"", ""7815893|zh"", ""7948245|zh"", ""7701479|zh"", ""7939513|zh"", ""7272003|zh""]",0.33333333333333337,zh
941139,zh-en,空军什么时候separate from军队的,"[""7760420|en"", ""7760420|es"", ""7760420|zh""]","[""7760420|zh"", ""7403435|zh"", ""7447340|zh"", ""7107547|zh"", ""1129179|zh"", ""7619231|zh"", ""7762248|zh"", ""7655766|zh"", ""7657954|zh"", ""2249046|zh""]",0.16666666666666663,zh
941185,zh-en,army什么时候使用规格等级,"[""2249046|en"", ""2249046|es"", ""2249046|zh""]","[""7451491|zh"", ""463187|zh"", ""7480251|zh"", ""2249046|zh"", ""7204273|zh"", ""2109575|zh"", ""7555333|zh"", ""7917896|zh"", ""7535426|zh"", ""7623625|zh""]",0.16666666666666663,zh
941424,zh-en,draft是什么时候开始的,"[""7765898|en"", ""7765898|es"", ""7765898|zh""]","[""7122735|zh"", ""5947499|zh"", ""7825091|zh"", ""7902311|zh"", ""7265903|zh"", ""7809505|zh"", ""7280984|zh"", ""815013|zh"", ""563870|zh"", ""201838|zh""]",0.16666666666666663,zh
94179,zh-en,cody wy可以是dealer,"[""7823940|en"", ""7823940|es"", ""7823940|zh""]","[""7404721|zh"", ""7078546|zh"", ""7610732|zh"", ""7167848|zh"", ""7275935|zh"", ""7509196|zh"", ""7926457|zh"", ""7810797|zh"", ""7534089|zh"", ""7762486|zh""]",0.19999999999999996,zh
941805,zh-en,铁器时代是什么时候begin的,"[""7820055|en"", ""7820055|es"", ""7820055|zh""]","[""7820055|zh"", ""7808995|zh"", ""7671164|zh"", ""7280523|zh"", ""7809505|zh"", ""7253966|zh"", ""7215843|zh"", ""7920535|zh"", ""7598283|zh"", ""7942709|zh""]",0.16666666666666663,zh
94195,zh-en,强制legal definition,"[""7390580|en"", ""7390580|es"", ""7390580|zh""]","[""7618680|zh"", ""7372824|zh"", ""1452719|zh"", ""2793991|zh"", ""7402837|zh"", ""7824570|zh"", ""7624848|zh"", ""7210232|zh"", ""7153433|zh"", ""7680379|zh""]",0.6666666666666667,zh
94222,zh-en,coffee futures trading hours,"[""7822191|en"", ""7822191|es"", ""7822191|zh""]","[""7822191|en"", ""7822191|es"", ""7849778|es"", ""7629808|es"", ""7099336|en"", ""7816354|es"", ""7767963|en"", ""7993876|en"", ""7685776|en"", ""7236463|es""]",1.0,en
942254,zh-en,music movie的声音是什么时候出来的？,"[""7927273|en"", ""7927273|es"", ""7927273|zh""]","[""7927273|zh"", ""7769252|zh"", ""4785540|zh"", ""7291282|zh"", ""7879771|zh"", ""7954231|zh"", ""201838|zh"", ""7869446|zh"", ""7260342|zh"", ""7813296|zh""]",0.2222222222222222,zh
942308,zh-en,电视最早是什么时候come的,"[""7847273|en"", ""7847273|es"", ""7847273|zh""]","[""7847273|zh"", ""815013|zh"", ""7259101|zh"", ""201838|zh"", ""7522375|zh"", ""7590535|zh"", ""5947499|zh"", ""7275759|zh"", ""8003241|zh"", ""7402622|zh""]",0.1428571428571429,zh
942354,zh-en,变形transformers cartoon series什么时候出的？,"[""7870994|en"", ""7870994|es"", ""7870994|zh""]","[""7870994|zh"", ""7613403|zh"", ""7333719|zh"", ""4000917|zh"", ""7767788|zh"", ""7738551|zh"", ""7529532|zh"", ""7259260|zh"", ""7260903|zh"", ""7115832|zh""]",0.4285714285714286,zh
942424,zh-en,美国是什么时候gain独立的,"[""157342|en"", ""157342|es"", ""157342|zh""]","[""621218|zh"", ""7257327|zh"", ""3644878|zh"", ""157342|zh"", ""3037266|zh"", ""7107547|zh"", ""7940767|zh"", ""7394874|zh"", ""7243959|zh"", ""145826|zh""]",0.1428571428571429,zh
942500,zh-en,us什么时候占领了德克萨斯领土,"[""4500378|en"", ""4500378|es"", ""4500378|zh"", ""7916888|en"", ""7916888|es"", ""7916888|zh""]","[""7916888|zh"", ""4500378|zh"", ""3429513|zh"", ""7907487|zh"", ""7288712|zh"", ""7474385|zh"", ""7288044|zh"", ""7121570|zh"", ""7231423|zh"", ""3769822|zh""]",0.1428571428571429,zh
94260,zh-en,同源词definition,"[""7332843|en"", ""7332843|es"", ""7332843|zh""]","[""7332843|zh"", ""7221920|zh"", ""7554789|zh"", ""7676094|zh"", ""7552122|zh"", ""7221805|zh"", ""7079575|zh"", ""7199557|zh"", ""7137090|zh"", ""1632809|zh""]",0.33333333333333337,zh
943040,zh-en,我们什么时候开始recording温度,"[""7832357|en"", ""7832357|es"", ""7832357|zh""]","[""7217000|zh"", ""7832357|zh"", ""7785906|zh"", ""1468748|zh"", ""7344757|zh"", ""7195788|zh"", ""1617370|zh"", ""7994951|zh"", ""913956|zh"", ""2427464|zh""]",0.16666666666666663,zh
943120,zh-en,windows xp什么时候come out的。,"[""3126631|en"", ""3126631|es"", ""3126631|zh""]","[""3126631|zh"", ""7675542|zh"", ""7314677|zh"", ""8009106|zh"", ""7808191|zh"", ""7257078|zh"", ""7430864|zh"", ""7260903|zh"", ""7432082|zh"", ""7840719|zh""]",0.16666666666666663,zh
943190,zh-en,加拿大的women rights是什么时候开始的,"[""7791528|en"", ""7791528|es"", ""7791528|zh""]","[""4161720|zh"", ""7182841|zh"", ""635313|zh"", ""7899303|zh"", ""7885553|zh"", ""7619231|zh"", ""7533570|zh"", ""7243959|zh"", ""7276446|zh"", ""7363043|zh""]",0.125,zh
943378,zh-en,龙舌兰植物什么时候bloom,"[""7770539|en"", ""7770539|es"", ""7770539|zh""]","[""7770539|zh"", ""6093834|zh"", ""7383787|zh"", ""3862075|zh"", ""7799632|zh"", ""7865541|zh"", ""7086364|zh"", ""4084019|zh"", ""7870607|zh"", ""7944356|zh""]",0.19999999999999996,zh
943477,zh-en,婴儿什么时候开始吃全foods,"[""3571425|en"", ""3571425|es"", ""3571425|zh""]","[""3571425|zh"", ""7078410|zh"", ""7653973|zh"", ""7083542|zh"", ""7303716|zh"", ""5063917|zh"", ""7275488|zh"", ""6206377|zh"", ""7384511|zh"", ""7869852|zh""]",0.16666666666666663,zh
943502,zh-en,婴儿什么时候开始make不同的声音,"[""7769020|en"", ""7769020|es"", ""7769020|zh""]","[""8007514|zh"", ""7769020|zh"", ""7888525|zh"", ""358696|zh"", ""4350826|zh"", ""7572500|zh"", ""7762556|zh"", ""7072101|zh"", ""7286297|zh"", ""7370053|zh""]",0.125,zh
